timestamp,elapsed_seconds,speed_kmh,acceleration_ms2,throttle_percent,brake_percent,steering_angle_deg,steering_grip,fatigue_level,co2_rate_g_per_km,mode,harsh_acceleration,harsh_braking,speeding,idling,eco_score
2025-11-16 16:19:57.446,2176.0,66.62,0.364,59.8,5.7,35.8,0.587,1.0,127.58,mixed,0,0,0,0,95.0
2025-11-16 16:19:58.446,2177.0,66.35,-0.266,31.8,10.1,32.77,0.628,1.0,119.07,mixed,0,0,0,0,95.0
2025-11-16 16:19:59.446,2178.0,66.17,-0.185,30.3,4.7,43.72,0.572,1.0,118.56,mixed,0,0,0,0,95.0
2025-11-16 16:20:00.446,2179.0,66.25,0.086,1.2,0.0,45.0,0.649,1.0,109.85,mixed,0,0,0,0,95.0
2025-11-16 16:20:01.446,2180.0,66.46,0.209,40.1,5.4,32.11,0.519,1.0,121.61,mixed,0,0,0,0,95.0
2025-11-16 16:20:02.446,2181.0,65.34,-1.127,0.0,86.2,30.01,0.737,1.0,109.13,mixed,0,0,0,0,95.0
2025-11-16 16:20:03.446,2182.0,64.15,-1.187,0.0,64.2,24.77,0.739,1.0,108.66,mixed,0,0,0,0,95.0
2025-11-16 16:20:04.446,2183.0,63.27,-0.876,0.0,58.6,23.43,0.642,1.0,108.31,mixed,0,0,0,0,95.0
2025-11-16 16:20:05.446,2184.0,63.64,0.369,37.1,2.3,20.05,0.657,1.0,119.59,mixed,0,0,0,0,95.0
2025-11-16 16:20:06.446,2185.0,64.72,1.08,11.1,4.7,-2.25,0.663,1.0,112.21,mixed,0,0,0,0,95.0
2025-11-16 16:20:07.446,2186.0,64.86,0.138,46.7,0.0,-21.98,0.569,1.0,122.97,mixed,0,0,0,0,95.0
2025-11-16 16:20:08.446,2187.0,65.8,0.938,54.4,5.4,-22.39,0.607,1.0,125.65,mixed,0,0,0,0,95.0
2025-11-16 16:20:09.446,2188.0,65.6,-0.194,19.9,8.9,-13.54,0.717,1.0,115.2,mixed,0,0,0,0,95.0
2025-11-16 16:20:10.446,2189.0,64.86,-0.746,0.0,52.4,-10.33,0.737,1.0,108.94,mixed,0,0,0,0,95.0
2025-11-16 16:20:11.446,2190.0,63.83,-1.027,0.0,74.4,-7.7,0.422,1.0,108.53,mixed,0,0,0,0,95.0
2025-11-16 16:20:12.446,2191.0,64.59,0.758,42.6,1.9,-9.49,0.567,1.0,121.61,mixed,0,0,0,0,95.0
2025-11-16 16:20:13.446,2192.0,65.78,1.188,66.3,8.8,-21.81,0.675,1.0,129.21,mixed,0,0,0,0,95.0
2025-11-16 16:20:14.446,2193.0,66.34,0.563,52.5,8.3,-22.44,0.441,1.0,125.29,mixed,0,0,0,0,95.0
2025-11-16 16:20:15.446,2194.0,67.1,0.758,26.1,11.2,-22.17,0.555,1.0,117.66,mixed,0,0,0,0,95.0
2025-11-16 16:20:16.446,2195.0,66.55,-0.546,0.0,36.6,-23.24,0.578,1.0,109.62,mixed,0,0,0,0,95.0
2025-11-16 16:20:17.446,2196.0,66.58,0.032,55.2,0.0,-30.41,0.615,1.0,126.2,mixed,0,0,0,0,95.0
2025-11-16 16:20:18.446,2197.0,66.13,-0.452,0.0,21.8,-39.08,0.645,1.0,109.45,mixed,0,0,0,0,95.0
2025-11-16 16:20:19.446,2198.0,65.81,-0.327,45.1,6.1,-44.48,0.506,1.0,122.84,mixed,0,0,0,0,95.0
2025-11-16 16:20:20.446,2199.0,66.65,0.845,45.1,5.5,-42.26,0.531,1.0,123.19,mixed,0,0,0,0,95.0
2025-11-16 16:20:21.446,2200.0,67.24,0.585,61.9,5.0,-38.72,0.653,1.0,128.47,mixed,0,0,0,0,95.0
2025-11-16 16:20:22.446,2201.0,67.08,-0.161,32.6,7.9,-26.46,0.464,1.0,119.6,mixed,0,0,0,0,95.0
2025-11-16 16:20:23.446,2202.0,66.92,-0.151,20.7,2.0,-33.32,0.612,1.0,115.99,mixed,0,0,0,0,95.0
2025-11-16 16:20:24.446,2203.0,67.1,0.174,49.9,10.5,-25.9,0.599,1.0,124.82,mixed,0,0,0,0,95.0
2025-11-16 16:20:25.446,2204.0,66.03,-1.073,0.0,95.4,-40.01,0.692,1.0,109.41,mixed,0,0,0,0,95.0
2025-11-16 16:20:26.446,2205.0,66.39,0.362,32.5,2.7,-36.24,0.526,1.0,119.32,mixed,0,0,0,0,95.0
2025-11-16 16:20:27.446,2206.0,68.39,2.002,51.0,0.0,-29.17,0.613,1.0,125.66,mixed,0,0,0,0,95.0
2025-11-16 16:20:28.446,2207.0,65.48,-2.907,0.0,91.1,-17.65,0.597,1.0,119.19,mixed,0,1,0,0,83.0
2025-11-16 16:20:29.446,2208.0,64.76,-0.726,0.0,49.1,-31.63,0.563,1.0,108.9,mixed,0,0,0,0,95.0
2025-11-16 16:20:30.446,2209.0,64.47,-0.282,26.9,0.0,-18.26,0.566,1.0,116.87,mixed,0,0,0,0,95.0
2025-11-16 16:20:31.446,2210.0,64.51,0.035,27.8,3.2,-4.34,0.528,1.0,117.14,mixed,0,0,0,0,95.0
2025-11-16 16:20:32.446,2211.0,64.42,-0.086,44.7,15.6,2.63,0.581,1.0,122.19,mixed,0,0,0,0,95.0
2025-11-16 16:20:33.446,2212.0,63.85,-0.573,0.0,25.8,7.74,0.677,1.0,108.54,mixed,0,0,0,0,95.0
2025-11-16 16:20:34.446,2213.0,62.34,-1.509,0.0,86.9,3.17,0.764,1.0,107.94,mixed,0,0,0,0,95.0
2025-11-16 16:20:35.446,2214.0,62.7,0.358,22.6,3.8,2.88,0.531,1.0,114.85,mixed,0,0,0,0,95.0
2025-11-16 16:20:36.446,2215.0,64.43,1.726,22.8,0.0,-2.49,0.573,1.0,115.61,mixed,0,0,0,0,95.0
2025-11-16 16:20:37.446,2216.0,63.04,-1.384,0.0,88.8,-1.17,0.466,1.0,108.22,mixed,0,0,0,0,95.0
2025-11-16 16:20:38.446,2217.0,63.92,0.882,43.1,11.4,8.66,0.481,1.0,121.51,mixed,0,0,0,0,95.0
2025-11-16 16:20:39.446,2218.0,63.82,-0.101,12.1,9.3,1.37,0.609,1.0,112.16,mixed,0,0,0,0,95.0
2025-11-16 16:20:40.446,2219.0,62.34,-1.484,0.0,100.0,-6.55,0.535,1.0,107.94,mixed,0,0,0,0,95.0
2025-11-16 16:20:41.446,2220.0,62.36,0.025,47.5,12.4,-23.9,0.579,1.0,122.19,mixed,0,0,0,0,95.0
2025-11-16 16:20:42.446,2221.0,63.67,1.305,50.5,8.2,-3.62,0.555,1.0,123.63,mixed,0,0,0,0,95.0
2025-11-16 16:20:43.446,2222.0,63.32,-0.353,14.1,13.1,-3.01,0.559,1.0,112.56,mixed,0,0,0,0,95.0
2025-11-16 16:20:44.446,2223.0,62.93,-0.389,27.6,2.7,9.95,0.619,1.0,116.45,mixed,0,0,0,0,95.0
2025-11-16 16:20:45.446,2224.0,63.43,0.504,20.4,6.3,6.88,0.489,1.0,114.48,mixed,0,0,0,0,95.0
2025-11-16 16:20:46.446,2225.0,62.84,-0.594,0.0,48.5,4.84,0.601,1.0,108.13,mixed,0,0,0,0,95.0
2025-11-16 16:20:47.446,2226.0,63.05,0.209,49.2,0.0,12.54,0.576,1.0,122.97,mixed,0,0,0,0,95.0
2025-11-16 16:20:48.446,2227.0,63.16,0.114,60.4,0.9,8.7,0.874,1.0,126.38,mixed,0,0,0,0,95.0
2025-11-16 16:20:49.446,2228.0,64.77,1.614,17.1,11.5,16.79,0.527,1.0,114.05,mixed,0,0,0,0,95.0
2025-11-16 16:20:50.446,2229.0,62.73,-2.047,0.0,100.0,7.05,0.762,1.0,108.09,mixed,0,0,0,0,95.0
2025-11-16 16:20:51.446,2230.0,62.56,-0.163,19.9,5.5,6.67,0.356,1.0,113.99,mixed,0,0,0,0,95.0
2025-11-16 16:20:52.446,2231.0,61.82,-0.739,0.0,32.6,2.66,0.625,1.0,107.73,mixed,0,0,0,0,95.0
2025-11-16 16:20:53.446,2232.0,61.61,-0.211,26.9,9.7,17.49,0.504,1.0,115.7,mixed,0,0,0,0,95.0
2025-11-16 16:20:54.446,2233.0,63.8,2.183,5.4,4.7,10.87,0.487,1.0,110.13,mixed,0,0,0,0,95.0
2025-11-16 16:20:55.446,2234.0,63.4,-0.398,31.7,0.0,19.8,0.63,1.0,117.88,mixed,0,0,0,0,95.0
2025-11-16 16:20:56.446,2235.0,60.7,-2.694,0.0,98.4,12.46,0.614,1.0,117.28,mixed,0,1,0,0,83.0
2025-11-16 16:20:57.446,2236.0,63.84,3.136,59.8,1.9,22.44,0.568,1.0,146.46,mixed,1,0,0,0,80.0
2025-11-16 16:20:58.446,2237.0,64.06,0.222,46.8,3.5,18.54,0.518,1.0,122.67,mixed,0,0,0,0,95.0
2025-11-16 16:20:59.446,2238.0,64.45,0.392,46.8,0.0,17.41,0.558,1.0,122.82,mixed,0,0,0,0,95.0
2025-11-16 16:21:00.446,2239.0,64.21,-0.243,40.3,4.3,17.88,0.694,1.0,120.76,mixed,0,0,0,0,95.0
2025-11-16 16:21:01.446,2240.0,63.15,-1.059,0.0,52.0,17.2,0.558,1.0,108.26,mixed,0,0,0,0,95.0
2025-11-16 16:21:02.446,2241.0,63.53,0.372,53.1,0.0,37.98,0.553,1.0,124.35,mixed,0,0,0,0,95.0
2025-11-16 16:21:03.446,2242.0,62.14,-1.384,0.0,100.0,39.67,0.609,1.0,107.86,mixed,0,0,0,0,95.0
2025-11-16 16:21:04.446,2243.0,63.95,1.81,62.2,1.9,42.56,0.56,1.0,127.24,mixed,0,0,0,0,95.0
2025-11-16 16:21:05.446,2244.0,64.57,0.619,70.2,1.7,33.34,0.604,1.0,129.87,mixed,0,0,0,0,95.0
2025-11-16 16:21:06.446,2245.0,64.28,-0.292,51.5,8.3,35.0,0.556,1.0,124.17,mixed,0,0,0,0,95.0
2025-11-16 16:21:07.446,2246.0,64.26,-0.022,44.5,6.1,12.84,0.44,1.0,122.06,mixed,0,0,0,0,95.0
2025-11-16 16:21:08.446,2247.0,65.33,1.072,63.7,12.8,33.99,0.506,1.0,128.24,mixed,0,0,0,0,95.0
2025-11-16 16:21:09.446,2248.0,64.0,-1.324,0.0,81.6,45.0,0.765,1.0,108.6,mixed,0,0,0,0,95.0
2025-11-16 16:21:10.446,2249.0,64.73,0.725,30.5,6.2,45.0,0.624,1.0,118.04,mixed,0,0,0,0,95.0
2025-11-16 16:21:11.446,2250.0,64.77,0.043,56.5,6.5,40.36,0.579,1.0,125.85,mixed,0,0,0,0,95.0
2025-11-16 16:21:12.446,2251.0,65.61,0.843,69.7,13.1,31.92,0.502,1.0,130.15,mixed,0,0,0,0,95.0
2025-11-16 16:21:13.446,2252.0,66.76,1.144,88.3,9.3,45.0,0.52,1.0,136.19,mixed,0,0,0,0,87.0
2025-11-16 16:21:14.446,2253.0,66.75,-0.012,17.8,0.0,43.69,0.623,1.0,115.05,mixed,0,0,0,0,95.0
2025-11-16 16:21:15.446,2254.0,66.95,0.201,18.6,0.8,31.09,0.615,1.0,115.37,mixed,0,0,0,0,95.0
2025-11-16 16:21:16.446,2255.0,64.1,-2.845,0.0,93.7,25.4,0.662,1.0,118.64,mixed,0,1,0,0,83.0
2025-11-16 16:21:17.446,2256.0,65.52,1.42,37.7,0.7,26.94,0.632,1.0,120.52,mixed,0,0,0,0,95.0
2025-11-16 16:21:18.446,2257.0,66.0,0.48,43.7,4.8,9.32,0.595,1.0,122.51,mixed,0,0,0,0,95.0
2025-11-16 16:21:19.446,2258.0,65.15,-0.853,0.0,50.0,11.1,0.635,1.0,109.06,mixed,0,0,0,0,95.0
2025-11-16 16:21:20.446,2259.0,66.64,1.493,51.9,1.5,-0.11,0.558,1.0,125.22,mixed,0,0,0,0,95.0
2025-11-16 16:21:21.446,2260.0,68.47,1.826,44.1,9.2,17.82,0.618,1.0,123.62,mixed,0,0,0,0,95.0
2025-11-16 16:21:22.446,2261.0,69.51,1.045,33.8,7.0,17.95,0.494,1.0,120.96,mixed,0,0,0,0,95.0
2025-11-16 16:21:23.446,2262.0,70.58,1.064,51.2,7.4,17.9,0.445,1.0,126.6,mixed,0,0,0,0,100.0
2025-11-16 16:21:24.446,2263.0,70.82,0.246,47.5,7.8,18.41,0.566,1.0,125.59,mixed,0,0,0,0,100.0
2025-11-16 16:21:25.446,2264.0,71.39,0.567,40.0,7.2,18.08,0.614,1.0,123.57,mixed,0,0,0,0,100.0
2025-11-16 16:21:26.446,2265.0,71.69,0.3,31.9,7.8,22.58,0.715,1.0,121.24,mixed,0,0,0,0,100.0
2025-11-16 16:21:27.446,2266.0,71.18,-0.514,0.0,45.9,17.74,0.652,1.0,111.47,mixed,0,0,0,0,100.0
2025-11-16 16:21:28.446,2267.0,71.49,0.313,42.1,12.1,8.84,0.548,1.0,124.23,mixed,0,0,0,0,100.0
2025-11-16 16:21:29.446,2268.0,69.07,-2.42,0.0,94.4,-12.97,0.616,1.0,110.63,mixed,0,0,0,0,95.0
2025-11-16 16:21:30.446,2269.0,69.87,0.803,62.4,3.0,-0.81,0.532,1.0,129.68,mixed,0,0,0,0,95.0
2025-11-16 16:21:31.446,2270.0,71.47,1.592,69.3,1.2,5.82,0.629,1.0,132.39,mixed,0,0,0,0,100.0
2025-11-16 16:21:32.446,2271.0,71.67,0.209,44.4,7.6,-4.19,0.75,1.0,124.98,mixed,0,0,0,0,100.0
2025-11-16 16:21:33.446,2272.0,69.81,-1.859,0.0,85.7,-6.37,0.589,1.0,110.93,mixed,0,0,0,0,95.0
2025-11-16 16:21:34.446,2273.0,69.1,-0.71,0.0,49.1,-5.26,0.513,1.0,110.64,mixed,0,0,0,0,95.0
2025-11-16 16:21:35.446,2274.0,68.15,-0.951,0.0,86.9,7.38,0.548,1.0,110.26,mixed,0,0,0,0,95.0
2025-11-16 16:21:36.446,2275.0,66.28,-1.875,0.0,78.2,8.05,0.657,1.0,109.51,mixed,0,0,0,0,95.0
2025-11-16 16:21:37.446,2276.0,66.66,0.385,52.9,4.0,9.96,0.475,1.0,125.53,mixed,0,0,0,0,95.0
2025-11-16 16:21:38.446,2277.0,63.83,-2.833,0.0,90.9,-0.81,0.626,1.0,118.53,mixed,0,1,0,0,83.0
2025-11-16 16:21:39.446,2278.0,63.48,-0.347,38.2,9.6,-9.17,0.563,1.0,119.86,mixed,0,0,0,0,95.0
2025-11-16 16:21:40.446,2279.0,63.47,-0.016,33.1,12.2,-13.62,0.553,1.0,118.32,mixed,0,0,0,0,95.0
2025-11-16 16:21:41.446,2280.0,62.4,-1.071,0.0,64.7,-1.39,0.529,1.0,107.96,mixed,0,0,0,0,95.0
2025-11-16 16:21:42.446,2281.0,62.14,-0.26,37.9,9.5,15.13,0.574,1.0,119.21,mixed,0,0,0,0,95.0
2025-11-16 16:21:43.446,2282.0,62.01,-0.129,42.9,10.1,1.99,0.553,1.0,120.67,mixed,0,0,0,0,95.0
2025-11-16 16:21:44.446,2283.0,63.07,1.065,45.1,9.7,10.5,0.578,1.0,121.75,mixed,0,0,0,0,95.0
2025-11-16 16:21:45.446,2284.0,63.21,0.137,36.8,0.0,6.37,0.555,1.0,119.34,mixed,0,0,0,0,95.0
2025-11-16 16:21:46.446,2285.0,64.94,1.731,49.1,4.1,12.99,0.623,1.0,123.7,mixed,0,0,0,0,95.0
2025-11-16 16:21:47.446,2286.0,64.99,0.048,44.4,1.7,19.09,0.566,1.0,122.32,mixed,0,0,0,0,95.0
2025-11-16 16:21:48.446,2287.0,65.56,0.571,52.2,16.4,25.06,0.547,1.0,124.87,mixed,0,0,0,0,95.0
2025-11-16 16:21:49.446,2288.0,65.76,0.204,35.3,2.8,34.33,0.632,1.0,119.89,mixed,0,0,0,0,95.0
2025-11-16 16:21:50.446,2289.0,65.93,0.171,51.6,0.0,45.0,0.607,1.0,124.87,mixed,0,0,0,0,95.0
2025-11-16 16:21:51.446,2290.0,66.87,0.941,65.3,12.6,45.0,0.572,1.0,129.35,mixed,0,0,0,0,95.0
2025-11-16 16:21:52.446,2291.0,68.12,1.243,53.3,11.9,43.45,0.715,1.0,126.23,mixed,0,0,0,0,95.0
2025-11-16 16:21:53.446,2292.0,67.47,-0.649,0.0,51.9,37.72,0.507,1.0,109.99,mixed,0,0,0,0,95.0
2025-11-16 16:21:54.446,2293.0,66.73,-0.733,0.0,45.0,41.86,0.564,1.0,109.69,mixed,0,0,0,0,95.0
2025-11-16 16:21:55.446,2294.0,67.05,0.312,50.2,12.3,45.0,0.7,1.0,124.87,mixed,0,0,0,0,95.0
2025-11-16 16:21:56.446,2295.0,64.2,-2.849,0.0,100.0,28.35,0.535,1.0,118.68,mixed,0,1,0,0,83.0
2025-11-16 16:21:57.446,2296.0,64.18,-0.015,36.6,3.3,18.22,0.549,1.0,119.65,mixed,0,0,0,0,95.0
2025-11-16 16:21:58.446,2297.0,63.02,-1.163,0.0,100.0,13.65,0.594,1.0,108.21,mixed,0,0,0,0,95.0
2025-11-16 16:21:59.446,2298.0,62.79,-0.233,25.1,0.0,12.29,0.529,1.0,115.65,mixed,0,0,0,0,95.0
2025-11-16 16:22:00.446,2299.0,61.96,-0.826,0.0,60.3,16.95,0.627,1.0,107.78,mixed,0,0,0,0,95.0
2025-11-16 16:22:01.446,2300.0,63.13,1.169,35.6,5.0,28.81,0.596,1.0,118.93,mixed,0,0,0,0,95.0
2025-11-16 16:22:02.446,2301.0,64.03,0.899,45.9,6.7,17.03,0.567,1.0,122.38,mixed,0,0,0,0,95.0
2025-11-16 16:22:03.446,2302.0,64.34,0.315,6.5,1.5,14.49,0.713,1.0,110.67,mixed,0,0,0,0,95.0
2025-11-16 16:22:04.446,2303.0,63.77,-0.569,0.0,38.2,12.73,0.512,1.0,108.51,mixed,0,0,0,0,95.0
2025-11-16 16:22:05.446,2304.0,65.78,2.006,10.9,1.5,-7.19,0.789,1.0,112.58,mixed,0,0,0,0,95.0
2025-11-16 16:22:06.446,2305.0,66.18,0.4,23.3,3.2,6.56,0.612,1.0,116.45,mixed,0,0,0,0,95.0
2025-11-16 16:22:07.446,2306.0,65.52,-0.659,0.0,44.3,13.73,0.553,1.0,109.21,mixed,0,0,0,0,95.0
2025-11-16 16:22:08.446,2307.0,63.36,-2.163,0.0,92.3,9.1,0.54,1.0,108.34,mixed,0,0,0,0,95.0
2025-11-16 16:22:09.446,2308.0,62.26,-1.094,0.0,82.5,7.23,0.524,1.0,107.9,mixed,0,0,0,0,95.0
2025-11-16 16:22:10.446,2309.0,62.51,0.251,54.7,4.3,11.3,0.653,1.0,124.42,mixed,0,0,0,0,95.0
2025-11-16 16:22:11.446,2310.0,62.19,-0.326,39.2,0.0,12.3,0.589,1.0,119.64,mixed,0,0,0,0,95.0
2025-11-16 16:22:12.446,2311.0,63.57,1.383,46.1,8.8,-6.66,0.66,1.0,122.27,mixed,0,0,0,0,95.0
2025-11-16 16:22:13.446,2312.0,62.66,-0.907,0.0,68.0,-13.52,0.613,1.0,108.07,mixed,0,0,0,0,95.0
2025-11-16 16:22:14.446,2313.0,62.86,0.194,45.0,6.4,-10.68,0.635,1.0,121.65,mixed,0,0,0,0,95.0
2025-11-16 16:22:15.446,2314.0,64.82,1.963,40.1,5.9,-14.12,0.587,1.0,120.97,mixed,0,0,0,0,95.0
2025-11-16 16:22:16.446,2315.0,64.93,0.113,38.2,3.5,-7.3,0.666,1.0,120.43,mixed,0,0,0,0,95.0
2025-11-16 16:22:17.446,2316.0,64.98,0.047,45.6,7.1,-9.94,0.525,1.0,122.66,mixed,0,0,0,0,95.0
2025-11-16 16:22:18.446,2317.0,65.2,0.22,38.9,4.2,5.61,0.59,1.0,120.76,mixed,0,0,0,0,95.0
2025-11-16 16:22:19.446,2318.0,63.34,-1.858,0.0,99.8,25.6,0.556,1.0,108.34,mixed,0,0,0,0,95.0
2025-11-16 16:22:20.446,2319.0,64.79,1.453,63.0,7.3,9.3,0.563,1.0,127.82,mixed,0,0,0,0,95.0
2025-11-16 16:22:21.446,2320.0,66.03,1.235,40.7,1.3,26.15,0.547,1.0,121.64,mixed,0,0,0,0,95.0
2025-11-16 16:22:22.446,2321.0,66.0,-0.033,20.6,5.4,35.58,0.6,1.0,115.58,mixed,0,0,0,0,95.0
2025-11-16 16:22:23.446,2322.0,63.19,-2.805,0.0,84.1,31.03,0.632,1.0,118.28,mixed,0,1,0,0,83.0
2025-11-16 16:22:24.446,2323.0,63.34,0.149,63.5,0.0,38.41,0.677,1.0,127.37,mixed,0,0,0,0,95.0
2025-11-16 16:22:25.446,2324.0,65.11,1.764,34.7,7.1,40.32,0.667,1.0,119.46,mixed,0,0,0,0,95.0
2025-11-16 16:22:26.446,2325.0,66.29,1.188,21.4,5.0,40.18,0.641,1.0,115.93,mixed,0,0,0,0,95.0
2025-11-16 16:22:27.446,2326.0,65.05,-1.243,0.0,89.0,40.99,0.715,1.0,109.02,mixed,0,0,0,0,95.0
2025-11-16 16:22:28.446,2327.0,67.15,2.097,62.1,9.8,37.36,0.546,1.0,128.5,mixed,0,0,0,0,95.0
2025-11-16 16:22:29.446,2328.0,67.91,0.763,38.8,6.5,41.94,0.58,1.0,121.81,mixed,0,0,0,0,95.0
2025-11-16 16:22:30.446,2329.0,68.58,0.673,10.4,5.2,41.4,0.511,1.0,113.57,mixed,0,0,0,0,95.0
2025-11-16 16:22:31.446,2330.0,68.24,-0.341,43.4,0.0,35.53,0.608,1.0,123.32,mixed,0,0,0,0,95.0
2025-11-16 16:22:32.446,2331.0,68.31,0.064,43.4,10.4,12.82,0.52,1.0,123.33,mixed,0,0,0,0,95.0
2025-11-16 16:22:33.446,2332.0,69.65,1.347,30.0,0.0,10.77,0.497,1.0,119.85,mixed,0,0,0,0,95.0
2025-11-16 16:22:34.446,2333.0,68.67,-0.979,0.0,78.7,-0.21,0.658,1.0,110.47,mixed,0,0,0,0,95.0
2025-11-16 16:22:35.446,2334.0,68.66,-0.012,29.3,9.7,-2.48,0.656,1.0,119.24,mixed,0,0,0,0,95.0
2025-11-16 16:22:36.446,2335.0,69.78,1.121,53.0,3.9,-13.84,0.58,1.0,126.82,mixed,0,0,0,0,95.0
2025-11-16 16:22:37.446,2336.0,67.92,-1.859,0.0,89.8,3.6,0.638,1.0,110.17,mixed,0,0,0,0,95.0
2025-11-16 16:22:38.446,2337.0,67.34,-0.588,0.0,42.8,3.59,0.656,1.0,109.93,mixed,0,0,0,0,95.0
2025-11-16 16:22:39.446,2338.0,67.72,0.38,55.7,5.0,7.67,0.479,1.0,126.8,mixed,0,0,0,0,95.0
2025-11-16 16:22:40.446,2339.0,68.65,0.934,0.0,7.3,6.21,0.625,1.0,110.46,mixed,0,0,0,0,95.0
2025-11-16 16:22:41.446,2340.0,65.73,-2.918,0.0,100.0,-2.96,0.541,1.0,119.29,mixed,0,1,0,0,83.0
2025-11-16 16:22:42.446,2341.0,65.98,0.242,16.9,0.0,7.42,0.778,1.0,114.45,mixed,0,0,0,0,95.0
2025-11-16 16:22:43.446,2342.0,67.17,1.199,51.0,5.7,20.38,0.609,1.0,125.18,mixed,0,0,0,0,95.0
2025-11-16 16:22:44.446,2343.0,66.79,-0.38,34.6,6.2,7.25,0.658,1.0,120.1,mixed,0,0,0,0,95.0
2025-11-16 16:22:45.446,2344.0,66.35,-0.448,0.0,57.2,-7.05,0.706,1.0,109.54,mixed,0,0,0,0,95.0
2025-11-16 16:22:46.446,2345.0,67.04,0.698,57.0,11.9,-15.16,0.56,1.0,126.93,mixed,0,0,0,0,95.0
2025-11-16 16:22:47.446,2346.0,67.87,0.829,37.0,3.0,-10.37,0.605,1.0,121.26,mixed,0,0,0,0,95.0
2025-11-16 16:22:48.446,2347.0,68.7,0.826,28.0,0.0,0.19,0.599,1.0,118.88,mixed,0,0,0,0,95.0
2025-11-16 16:22:49.446,2348.0,68.88,0.185,40.6,4.8,4.2,0.636,1.0,122.74,mixed,0,0,0,0,95.0
2025-11-16 16:22:50.446,2349.0,68.5,-0.387,46.0,8.0,-7.03,0.583,1.0,124.19,mixed,0,0,0,0,95.0
2025-11-16 16:22:51.446,2350.0,69.89,1.397,59.4,0.7,-6.55,0.658,1.0,128.77,mixed,0,0,0,0,95.0
2025-11-16 16:22:52.446,2351.0,71.08,1.19,38.9,3.8,4.32,0.455,1.0,123.11,mixed,0,0,0,0,100.0
2025-11-16 16:22:53.446,2352.0,72.09,1.007,52.4,7.2,-3.31,0.635,1.0,127.56,mixed,0,0,0,0,100.0
2025-11-16 16:22:54.446,2353.0,73.32,1.229,70.5,8.5,-5.45,0.575,1.0,133.47,mixed,0,0,0,0,100.0
2025-11-16 16:22:55.446,2354.0,73.59,0.273,12.8,6.6,1.36,0.677,1.0,116.28,mixed,0,0,0,0,100.0
2025-11-16 16:22:56.446,2355.0,71.78,-1.814,0.0,100.0,9.66,0.604,1.0,111.71,mixed,0,0,0,0,100.0
2025-11-16 16:22:57.446,2356.0,72.64,0.865,42.1,16.0,-7.17,0.588,1.0,124.69,mixed,0,0,0,0,100.0
2025-11-16 16:22:58.446,2357.0,73.08,0.435,23.8,16.5,-19.82,0.624,1.0,119.39,mixed,0,0,0,0,100.0
2025-11-16 16:22:59.446,2358.0,74.67,1.59,33.0,0.0,-19.81,0.521,1.0,122.78,mixed,0,0,0,0,100.0
2025-11-16 16:23:00.446,2359.0,73.87,-0.794,0.0,74.0,-16.04,0.629,1.0,112.55,mixed,0,0,0,0,100.0
2025-11-16 16:23:01.446,2360.0,72.71,-1.167,0.0,67.0,-8.76,0.612,1.0,112.08,mixed,0,0,0,0,100.0
2025-11-16 16:23:02.446,2361.0,73.37,0.66,13.5,3.5,-7.38,0.595,1.0,116.39,mixed,0,0,0,0,100.0
2025-11-16 16:23:03.446,2362.0,75.39,2.024,40.1,14.9,-3.53,0.665,1.0,125.19,mixed,0,0,0,0,100.0
2025-11-16 16:23:04.446,2363.0,75.69,0.297,43.1,1.0,-1.14,0.79,1.0,126.21,mixed,0,0,0,0,100.0
2025-11-16 16:23:05.446,2364.0,75.43,-0.256,34.1,10.4,-4.91,0.508,1.0,123.41,mixed,0,0,0,0,100.0
2025-11-16 16:23:06.446,2365.0,75.66,0.232,46.1,8.4,-9.34,0.565,1.0,127.11,mixed,0,0,0,0,100.0
2025-11-16 16:23:07.446,2366.0,73.85,-1.816,0.0,98.4,27.91,0.551,1.0,112.54,mixed,0,0,0,0,100.0
2025-11-16 16:23:08.446,2367.0,73.66,-0.186,38.6,15.6,43.99,0.634,1.0,124.06,mixed,0,0,0,0,100.0
2025-11-16 16:23:09.446,2368.0,73.4,-0.261,39.6,5.4,45.0,0.657,1.0,124.25,mixed,0,0,0,0,100.0
2025-11-16 16:23:10.446,2369.0,73.23,-0.173,34.1,0.0,34.05,0.552,1.0,122.51,mixed,0,0,0,0,100.0
2025-11-16 16:23:11.446,2370.0,73.48,0.251,37.7,7.1,17.42,0.604,1.0,123.69,mixed,0,0,0,0,100.0
2025-11-16 16:23:12.446,2371.0,72.47,-1.007,0.0,51.9,18.34,0.7,1.0,111.99,mixed,0,0,0,0,100.0
2025-11-16 16:23:13.446,2372.0,70.32,-2.157,0.0,96.8,22.85,0.569,1.0,111.13,mixed,0,0,0,0,100.0
2025-11-16 16:23:14.446,2373.0,70.12,-0.198,37.3,1.8,28.39,0.659,1.0,122.23,mixed,0,0,0,0,100.0
2025-11-16 16:23:15.446,2374.0,70.88,0.761,19.3,6.4,37.07,0.72,1.0,117.14,mixed,0,0,0,0,100.0
2025-11-16 16:23:16.446,2375.0,73.0,2.122,43.2,10.3,45.0,0.692,1.0,125.16,mixed,0,0,0,0,100.0
2025-11-16 16:23:17.446,2376.0,73.33,0.328,71.8,5.1,45.0,0.574,1.0,133.87,mixed,0,0,0,0,100.0
